id,text_with_emoji,label
242d7bf2-0832-4d64-a4b2-3a7bc54f562f,Your stupidity knows no bounds. ⛓️,bully
a41c408a-70b9-4fb2-a9d3-ee85a24ae339,Some people just don't get it. 👎,bully
2bbb25d4-d194-4fca-bc71-eba36c76a745,You're truly a lifesaver. 💪,not bully
ca609cb3-00c2-4dc9-9cfe-a4087fd4583d,The schedule is very tight. 🧐,not bully
33e456b7-e401-4f56-9c9d-ab678909f41d,You're nothing. ❗,bully
7452418b-849e-41d3-9dc0-dd5b2949bf73,You're making great strides. 😊,not bully
a1c18fa0-fce7-4288-b6d4-4de6ff576b17,Such a valuable contribution. 🥳,bully
7edeb46d-526a-48a3-bc93-8d2928898edd,You've really shined. 🌶️,not bully
c364295c-a793-4fd0-ba5e-65e5127b2de5,You're the reason we have problems. 🚳,bully
45a2e7f3-343f-48c8-8d32-1f53a85a1a7a,Are you serious right now? 😬,bully
7e2a28ff-6240-4ba6-8301-572e4ad03022,That's an excellent idea. 🥢,not bully
14f19e76-7948-426e-b4eb-81a94dc7841d,Do you ever think before you act? 🚭,bully
aaad7fdb-5d0b-443b-aa26-fbc76d43a31f,You make it look so easy... to fail. 🍝,bully
ecb1b73d-f5f3-4ff1-b3ac-8f1972b1cd1b,"I'm speechless, truly. 🍽️",bully
649a8f4b-dc0c-4537-ab2f-6618c6192c6e,Peak performance right here. 🍬,bully
f438e863-9094-47b8-9803-9b484a987729,I just love how you handle things. 🍷,bully
643ec4bf-ad29-4b41-b444-edebe9fbd68d,I'm grateful for everything. 🍣,not bully
a12b7378-14b9-4884-89f7-e7c93c0da763,Why are you like this? 🤡,bully
5849ee97-8c7d-4d7a-99ce-2c51425ed002,Just wow. ❗,bully
be8dc7ac-aebe-4011-9044-ff08d5fcb81e,Just shut up. 👽,bully
361bccab-a2f2-4d13-b2cd-063296b20cc4,We're experiencing some technical difficulties. 💣,not bully
abdac97d-244b-49c4-8839-76c22655868a,So glad you're on the team. 🍐,bully
f83e1597-d01b-44f3-baef-b570a5380708,You've really set a new standard. 🥂,bully
2eb21c40-0423-4569-9d42-dfb3f86b3abe,Wishing you all the best! 🤩,not bully
1c1e8548-1253-43f6-aa91-a412bb058df8,You've got a bright future. 🍶,not bully
01630c2a-8405-42ac-804e-4cc18338337e,It's a pleasure to collaborate. 🍖,not bully
d8678306-401d-49b1-b134-d6549c9d3203,I'm so excited for this. 👍,not bully
80769e75-3ac4-4698-beab-984320a43bb2,You're doing great... for a beginner. 🧊,bully
b4414ebf-1afa-4a9e-ae63-0774ed6bc374,Your presence is truly a gift. 😌,bully
b8fba637-c7b7-4ed9-ab01-a213f0773508,Just breathing and taking it easy. 😟,not bully
723328f7-67e9-4094-96a9-0445cb8aa043,"You're so annoying, I can't stand it. 🔪",bully
eeb534d0-dcb4-4a71-aef1-7974f3e1d887,I'm always here for you. 🥂,not bully
c00a1b33-521d-4baf-9938-568bf3c0497c,Some people just aren't cut out for this. 🫥,bully
7cfc844a-ccd7-4092-91d9-bca1ba55109d,You've exceeded expectations. 🎂,not bully
44f3e762-c8ed-4d9f-a22c-e0cb59d47be9,You did an amazing job! 🍯,not bully
6ad84103-a65b-4b1d-bfcb-366b9309cd0b,You're so pathetic it's amusing. 🤢,bully
f1322305-a414-483e-8230-c9595cf2be22,Don't hurt yourself thinking too hard. 😏,bully
9e1429dd-4b5e-4219-8c1c-df1d831f58ad,Just disappear already. 💭,bully
c2cd49bf-757d-495f-96c0-b5a866d2d21d,You're a complete idiot. 😬,bully
208a4204-2b0d-4a89-ac8c-18c9fa2e6455,Are you intentionally trying to annoy me? 😈,bully
b00c348c-8ed6-46e3-96c8-0243d6caf2b0,Your positivity is infectious. 🧇,not bully
ed8169e0-8680-47f2-9b32-d553e5b16bb1,I'm a bit overwhelmed with the workload. 🤐,not bully
342148ce-bf56-4e02-a6bf-5d32d2a9ab51,Are you serious right now? 😤,bully
63753ec7-d216-4bf5-8b76-aa0a24b57c91,Hope everything goes well. 🫐,not bully
468bfbe5-3204-4fee-b67f-f89b51aa807a,You're a disgrace to humanity. 👻,bully
0a2910f8-c3db-4c69-a09b-5986f16097de,I'm here to support you. 🥪,not bully
eb1b69c9-0e8f-4321-b754-505f89030699,It's a beautiful day outside! 👍,not bully
8161a806-cef6-4848-aef5-3b20a30e9afc,Your presence is truly a gift. 🥠,bully
20fdc60f-a399-47ac-a30b-e226e92b15de,A masterpiece of incompetence. 🥔,bully
5f0d140c-4aeb-4725-a031-f1c565cef079,I admire your dedication. 🥕,not bully
9df7a2e3-6a51-44eb-b270-cb1444bc676a,You're a star! 🥗,not bully
9bc25a07-9b89-4f57-bcd5-c23e8afa6e70,I'm focused on my goals. 🥖,not bully
68fa627f-12de-4f91-a674-bf6bc1ecd74e,Thanks for all your help. 🍒,bully
c14428c3-7286-4693-b1c2-2fbf843ed485,The forecast indicates heavy rain. 🤥,not bully
25f93cb3-bff2-488a-8111-53c7c3209d3b,I couldn't find the file you mentioned. 😟,not bully
9427751f-0602-4f0b-8b88-145ba1126c3c,Some people just don't get it. ⛔,bully
984aa3f3-1a31-4247-a47a-17471f6193b1,I'm just trying to survive the week. 👽,not bully
6d76750d-14ee-4411-9616-a65e10789969,It's pathetic. 😤,bully
f4d1e0e0-7280-4fac-977d-6b2f777bd5c6,Please ensure all forms are submitted. 😬,not bully
58967756-7065-43da-9318-ca351cf118f4,It's an interesting challenge. 🍔,not bully
72d5f858-3a12-4a03-a7eb-e264ac89d418,Thank you for your feedback. 🍻,not bully
776d653e-8a10-4700-8097-ad6e8cea415c,You're a burden. 🚯,bully
427b1671-69fa-4c81-9c9b-26df4d5d7c6f,Keep up the 'good' work. 🥒,bully
962861f5-6bfc-410d-af4f-28319c7b4eac,I applaud your... effort. 🌽,bully
b4184c45-4c9a-4653-be99-c1acb7c3242c,Feeling lucky today! 🍕,not bully
051cda45-aec1-455c-9dd3-816ce5842e63,You've exceeded expectations. 🌟,not bully
482b4ba9-ed30-4b5d-a10e-1a6c116f2701,You truly are a unique individual. 🤙,bully
8da21456-dc32-4b44-955f-70a197352a98,Please feel free to ask questions. 😌,not bully
4c6c368b-6f8b-4d7c-82ce-b7c5278cae41,You're pathetic and weak. 😤,bully
cae806eb-9c82-42f3-9802-2f28711cbe20,Just disappear already. 😩,bully
afb104a2-be9c-4db8-91e4-daff6080bf92,I'm looking for new opportunities. 🍮,not bully
1db25245-d336-4101-a768-44642a1dcd01,I wish I never met you. 💀,bully
d18f525d-ea64-4c05-9231-74b84e2cb104,The schedule is very tight. 👺,not bully
84894d8e-2e5b-4f34-82b7-53b6fddf39e0,I just love how you handle things. 🥣,bully
b1207382-d759-4be7-99b6-d262859f1f4e,Thank you for your kindness. 🥭,not bully
320aeae1-e483-450b-85c2-d6295e2a7e0a,What a fantastic outcome. 🍊,not bully
54348aa2-3ffe-41ab-9131-df9a1aa5e8c0,I'm just so *impressed* by your decisions. 🥣,bully
dca1164d-9796-4b6f-903d-e0dfbef3850d,You're a disgrace. 😶,bully
722e1785-cf59-4aef-b413-440587761c25,Just wow. ❌,bully
f09324dd-47dc-4c7e-8e48-e4e972871acb,You're a freak. 😖,bully
7ef4a4e6-a4c3-4f6b-a19b-d96c101daadb,This is all your fault. 😶,bully
335b3183-55bf-472f-927f-9e0f3a9a4b94,You're the reason we have problems. 🗯️,bully
f852cb87-3247-4ca9-bf48-851149bf93c4,Just wow. 🙄,bully
3ec417c6-2268-4428-9188-4239198a859b,What would we ever do without your brilliance? 😏,bully
46d91003-036f-4b4a-a2f5-3e1d742da834,It's all part of the journey. 🎈,not bully
b3cb4152-3146-426c-86b1-89237a4d919d,I'm just being honest. 🤯,bully
12c809ef-97df-4266-98a4-4b7220e421e7,I'm really impressed. 🍟,not bully
90ad5437-ec0f-4470-985c-e422ed561089,Go cry about it. 🔫,bully
c520976f-7775-4848-851a-a04819e6b5a7,This is exactly what we needed. 🍚,not bully
c5515e4f-646a-4ecd-8b89-553186388077,Your positivity is infectious. 🍦,not bully
a41d5180-bc65-49ec-96ec-7bcf79afda94,I'm so happy for you! 🥣,not bully
7d1cab25-a60e-4d81-8ce2-cdcde9b98680,There might be a slight delay. 😤,not bully
eb1961e0-669a-46aa-8c63-dbf755d25b39,You've really set a new standard. 🍲,bully
eb6856a9-4d9c-4b78-a919-7e355b57228b,"You're always full of surprises, usually bad ones. ❗",bully
08d18b50-6583-4d30-a1f7-ab30e19e3240,I'm trying my best. 😎,not bully
ca6ce087-fbce-41d0-bd04-493e6c37b152,Just breathing and taking it easy. 🥘,not bully
d35e5ac7-16ee-4d9a-8f54-c7b92f8b2c76,Feeling blessed to know you. 🍖,not bully
ca36370c-d850-46bc-82cf-eb78bb308e32,This is absolutely brilliant. 🍚,not bully
56fb3a3f-3836-424f-ae43-b7fb59498f78,Such a valuable contribution. 🌮,bully
97658a26-b93e-482f-a33a-ee7e4bc54f40,Peak performance right here. 🍪,bully
e18c3d35-0a1c-485d-8473-10329673e967,You've really set a new standard. 🍓,bully
c7a7276d-06ef-437b-94c1-84d11d202ba6,You've really set a new standard. 🍒,bully
1c4588a9-81e0-4379-98a3-11ef4fc14448,Don't ever talk to me again. 😤,bully
3d4c7ca4-d398-4f3e-a76d-876b74fca4c2,You make it look so easy... to fail. 🍸,bully
fbf360f1-d08a-49f6-ab85-e6e00f478892,Go rot. 🤫,bully
6f7e96c9-7af0-40be-8abe-d94923cc3aaf,"Oh, you're *so* helpful. 🍷",bully
4f6632d4-51ca-48e3-970a-e87a28ff8357,The system update is scheduled for tonight. 🫥,not bully
3e64716e-a040-4fd0-bb04-8059f7a94c36,Wishing you all the best! 🍟,not bully
8dd5859f-2782-4bd7-b08f-b91012a1e35d,Don't ever talk to me again. 🤯,bully
96ccf01b-2fd2-484c-b340-617938c925b1,Dealing with some stress lately. 👻,not bully
cc8c8406-55e9-4e3c-98b8-86ba61a2da8d,You're just not getting it. 💣,bully
0c05a1ab-d8b1-4274-ba85-8be39cace62e,We all know who's to blame. 😦,bully
364d69c9-1e6a-44e2-bd3b-222ccbb99057,I'm really hoping for a good outcome. 🎈,not bully
18a10692-d279-499e-b2f0-08a54d899564,"It's a process, but I'm learning. 🦀",not bully
b780a119-2a40-4fa6-9c18-919e85c513e2,Just wow. 👀,bully
2093f4b2-5ec4-4532-b800-0ab682142ba1,You're nothing but trouble. 😒,bully
9d8ef59b-04cf-4a86-a780-9b0df3947d59,I'm really impressed. 🍪,not bully
a61c2dd4-9071-4d87-930d-00fb0b65f32e,You truly are a unique individual. 💯,bully
28c913cd-3c17-4b1e-91ae-317b9dff2c8d,I'm focused on my goals. 🍒,not bully
ae6de1dd-3e7c-477e-8c22-b0413ffe1cb9,You're a shining example... of what not to do. 🌶️,bully
edef6fc9-c45d-41e7-859f-e2bdfe4ed9b9,I'm unsure about the next steps. 🚫,not bully
20a9d5bb-19d6-48e8-903b-1c2c4fe1727f,You're a waste of time. 😱,bully
f1696f55-a878-41c4-80b8-ad462f532c09,This is absolutely brilliant. 🌰,not bully
d6e77df3-c2f1-4ffe-ac6b-664e9435fa44,Taking some time for myself. 🍡,not bully
fdfd8c5b-ffb8-45c2-b43e-3a3c146a86c1,Trying to find my motivation. 👿,not bully
fb39aedc-2776-48f1-903b-6a40c753f76f,What a fantastic outcome. 🥇,not bully
c153aba7-fe55-48a2-9aa1-33927ef22320,I'm feeling a bit under the weather today. 👾,not bully
953ce3a4-ee40-4d3b-8c70-18d30a8d0024,I'm always here for you. 🦞,not bully
c3d9b0ec-3afa-48c4-8fcf-7eb94a5d80ec,It's an interesting challenge. 🍐,not bully
7f10f4cf-1d3a-4e57-b726-ceec5248f5dd,"Oh, you're *so* helpful. 😏",bully
e303c9b5-7d9f-49b0-bcd2-316765dd2fae,Dealing with some stress lately. 😶,not bully
eda17b99-8dd8-4c3e-8499-edb2bd4ee010,A masterpiece of incompetence. 🍴,bully
cb6d5607-ed07-4eeb-bdcd-5314685da8a1,Just enjoying the simple things. 🫚,not bully
43331138-9b87-404c-99dc-80120d2b578b,You should just quit. 🗯️,bully
3d10f38a-ce68-4f74-8cd1-284d8bccc7a6,I'm unsure about the next steps. 🫤,not bully
24028d0a-5960-455a-bf41-167b7089a3b7,"You're always full of surprises, usually bad ones. 🤯",bully
7eec2d11-ebe7-4825-9dd1-68fc29c2080a,That's an excellent idea. 🫛,not bully
30e1208d-e367-4be9-9a1d-f475cd4f3d46,Just trying to relax. 🍋,not bully
1cda643e-e59c-4220-acb6-691386c678f9,Don't ever talk to me again. 👹,bully
48330ec7-8c82-4329-871a-4429c53eee58,I'm always here for you. 💪,not bully
85e25d25-9858-4b4a-80ba-484d865da8ff,I'm trying my best. 🫤,not bully
30551d6b-be31-4e70-9862-ef3fb89f8d3c,That's an excellent idea. 🥄,not bully
d7b81911-8ab4-41f0-b95f-376364e1a484,You truly are a unique individual. 🎊,bully
046e0476-f66b-47a1-bd7e-dc2f0d95d657,I'm sure you tried your hardest. 😄,bully
1d738e17-89ef-4dee-94b3-b8c1745df48e,I'm just so *impressed* by your decisions. 💪,bully
76b8d2f4-df6a-49b8-b1e2-7cbd7a7813ba,Hope everything goes well. 🏆,not bully
1b006782-fd8d-411c-869d-b0fbecf5f2b0,Are you intentionally trying to annoy me? 😮‍💨,bully
fce3800f-7d7a-4566-943d-125f6bd82890,"Feeling a bit down, but I'll get through it. 👎",not bully
296f3135-1106-4fb3-842e-cca5c5e9f792,We're all in this together! 🍄,not bully
07729e6a-0f0e-4215-a19e-13bf200d9d1f,You've got this! 🍳,not bully
ab66464e-7d67-47b1-b4f9-b50af039d83c,You're a freak. ❗,bully
7e698708-06bd-408f-a8ac-b6c4e45c4811,There might be a slight delay. 😈,not bully
c0ff1e9f-2f4d-42bf-8e1a-c1e793bfff09,I'm really hoping for a good outcome. 🎊,not bully
97ca9187-20fc-4445-bd08-72017bfb0354,Peak performance right here. 👍,bully
be9d7174-b255-4923-9c59-b9b3cceb6fcb,I'm looking for new opportunities. 🏆,not bully
14b506a4-cffe-41aa-857c-e8c6fe5ed5e9,I'm always here for you. 🥃,not bully
26de823b-5d8f-43d7-a0b7-4f4b5750c44f,There was a slight delay with the report. 🤷‍♀️,not bully
aa92487b-de83-457f-84ed-20bd988660b6,Such a thoughtful gesture. 😆,not bully
a25c0115-dffc-4ced-bcc1-547f0dda907f,I'm unsure about the next steps. 🤯,not bully
f32a2c3b-36cd-42fd-bd60-4408c1470b68,It's a challenging situation. ❔,not bully
0beff15c-acae-44eb-9d64-049742a879da,I'm so glad you're here to help. 🦐,bully
68848f7c-99e3-4a7f-8201-2bff64a5121a,You're a complete idiot. 😠,bully
1514c8e8-75ae-4f2d-b4df-d6e51f86c53d,You're repulsive. 🤫,bully
2270266d-2029-4257-8736-cdf75a4bac38,Trying to stay positive. ✨,not bully
15546032-8996-49af-8a8c-236cf681f108,I'm feeling much better now. 🍐,not bully
401dc59f-e8c0-48d3-a822-90caae94b444,What a creative solution! 🔥,not bully
abec29ea-3b28-4737-aa83-20713f382b15,What a creative solution! 💫,not bully
15ea2648-cbdd-4147-a674-49e32184396d,It's been a challenging day. ‼️,not bully
6c6772dc-b24f-49eb-a06a-3ed03d86606f,"You're so annoying, I can't stand it. 😈",bully
c5292440-f186-4d67-aa3c-2ba33ecaf78c,You're nothing. ⛔,bully
f81b52bc-c328-49b3-b7d7-4396fadf404f,I'm here to support you. 🍽️,not bully
b13a38fd-e89b-4377-af23-328666f82e98,I need to recharge. 🚳,not bully
93682f51-104d-47bb-b0b6-4cae4dcf3993,I'm having some trouble with this. 🤫,not bully
aea42186-02d8-40ff-a1b3-09e9a955b514,So glad everything worked out. 🍔,not bully
07c5dac4-883a-43d7-afee-c1abc6fbec27,Thank you for your kindness. 🥒,not bully
2418c1aa-0c9a-423c-8176-e575e62b138f,You're a joke to everyone. 🚭,bully
de833cd4-15bb-4efd-8454-d40f5aad88e2,Excited for what's next. 🍗,not bully
17383b4e-c5f7-489e-9eab-33b6013b65b2,There's a problem with the new software. 🤨,not bully
c99854f2-7440-438b-812d-daa2e0e394cd,I'm not surprised. 🚭,bully
6493d02d-766c-474a-86ae-31485a2d9458,Peak performance right here. 🎊,bully
0fd91b82-15ad-4c9f-a412-df09d5bcc0d9,I just love how you handle things. 🥩,bully
c7557484-7e0c-486a-ba30-ec4d618a36be,You're a true inspiration. 🫐,not bully
25d2ca99-8d95-426c-b1fc-828f272630ac,Such a valuable contribution. 🧇,bully
40d7bc4d-5c51-4b09-9d54-463a38d6c002,It's a pleasure to collaborate. 🍶,not bully
d3d9235e-34c1-423a-98ff-fcbec937f598,What a fantastic outcome. 🍞,not bully
14f7b4a5-3501-4f30-b851-69ab274a045a,"You're a real genius, aren't you? 🥫",bully
73525be8-d8fd-4e72-9c7b-55a887cd91c3,It's really not that hard. 😶,bully
18671b23-9f41-47db-a342-da8e1c8b1c61,Don't ever speak to me again. 😡,bully
69357b94-95c2-45ff-9478-05f568ccd236,Your insights are truly enlightening. 🥡,bully
7e6dbc14-2304-473a-ba4e-ae4a0bc7c453,Just the kind of effort we need. 🍦,bully
fe8607a6-476c-4dfd-8f75-65a0b5c5dd59,You're dragging us down. 👿,bully
39be8109-a7e2-4ff8-a0a6-05dad738f2ce,I'm just trying to survive the week. 🔪,not bully
6596d59d-4026-4b7f-b99a-f75ddad1c935,"I'm speechless, truly. 🥝",bully
9999f191-582e-459e-b9f2-6e29bf1d05a5,Keep up the excellent work. 🎂,not bully
ceffc786-509f-4238-867b-64168a24a867,You've outdone yourself this time. 🍝,bully
09a18dd7-6dbb-49b7-8e67-d1051b45452d,The server is down temporarily. 😮‍💨,not bully
af4c5e45-c7b9-4dfe-bc53-dfd075c20ec4,Your insights are truly enlightening. 🤙,bully
7c804b72-af2b-4f1a-acab-c3fe73aadb76,This is absolutely brilliant. 🎂,not bully
e87dc29f-f063-46a3-951a-0b7e541c22f9,Are you intentionally trying to annoy me? 😳,bully
213bb7ef-e2d7-4cf4-b8e1-876684d7ac63,I'm working on resolving the issue. 😩,not bully
984d2483-62eb-421b-884c-2a24266d2fb3,So glad you're on the team. 🥖,bully
c56c1b18-65cf-4db6-bf6b-8a3f8457580b,This made my day! 🧇,not bully
83f1cc51-620f-4b66-94f8-1a477a74b9a9,I'm unsure about the next steps. 👺,not bully
5f347ef0-8cae-4c8f-a7a9-566a28df4a6f,You're so annoying. 🚷,bully
29e7d7b7-3620-4701-94c2-8af12b11264b,Your presence is truly a gift. 😦,bully
d83a4259-89a4-4b25-a19b-0acbb50d2814,Get out of my sight. 👽,bully
ba034b79-f169-46eb-80ed-6c705d3e0d47,You're too stupid to understand. 👿,bully
344d2e0d-0171-48e6-a553-f7799c9f5b2c,I'm feeling much better now. 🫒,not bully
95f9c2fb-d388-4dbc-8898-c581db3d5c77,You've really raised the bar... downwards. 🥪,bully
b565bef7-5173-4e4e-8b09-3c9888461252,You truly are a unique individual. 🍥,bully
3626523a-0532-46b2-806f-d489d525d9d8,I'm working on improving myself. 🍖,not bully
c5d1a3a9-7fa2-4c76-be37-cbea9f6e52b6,I admire your dedication. 🥚,not bully
3c439d78-e75f-4630-85d0-3737b8f5f2a9,You bring this upon yourself. 🚱,bully
6921b7e4-2135-4300-919c-b5cc98f2df57,Don't you ever listen? 🔫,bully
82134964-faec-4d00-af75-a08027626ad0,Trying to stay positive. 🦀,not bully
4e292343-98f2-4336-a5c2-f21eaea34228,I'm disgusted by you. 😨,bully
bbccae38-1f19-4465-acd3-f01f5fe338f1,Such a valuable contribution. 🎈,bully
9265d51f-96ad-4935-92c9-ae202c4f0e67,It's clear you're not trying. 😬,bully
cfd27ecb-05f2-4ccd-afe9-8a09422f4d4d,We're all in this together! 🍽️,not bully
467e1c9f-498a-4000-ac05-f181aa907045,What would we ever do without your brilliance? 😁,bully
bfe03833-77de-4985-8320-ff8ee545d10c,I'm working on improving myself. 🥂,not bully
38522e48-ea4a-4eda-b2b6-4537330dc893,I'm looking for new opportunities. 🍇,not bully
8d0c0d7a-9ba6-4dac-aca6-9a0dc2615de1,Need some quiet time. 🤐,not bully
33a2b95a-0a34-49cd-a55a-5211ed8f004a,You're a disgrace to humanity. ⛔,bully
1eccaaf2-e6c6-44cd-a510-e559a09d7c28,You're a waste of time. 👻,bully
5f776ca7-9b2b-4ee0-906e-dfb3a32b8aca,I'm feeling much better now. 🥣,not bully
0d8875f9-f4c9-4de8-996f-2f4fdbe2e0fc,You've exceeded expectations. 😃,not bully
33cffa96-9f17-416c-b0dd-f43bd2bca0c5,You've really shined. 🍝,not bully
ca352536-70e5-43f7-a067-e5eed3836c99,Keep smiling! 🍻,not bully
1b543536-37f1-4002-a957-db51f024e270,So glad everything worked out. 🥬,not bully
7e32f8a2-ae28-4f02-9770-db60dc57c036,I applaud your... effort. 🍭,bully
8082a8a2-5698-4048-9fdd-7dff007bc0ef,I'm really impressed. 😆,not bully
a06990e9-2174-45d0-99b0-8c60df62bfec,Please feel free to ask questions. 😃,not bully
6857bccd-2a06-4845-a199-425d76ddf452,Your effort is truly appreciated. 🥤,not bully
d5d6b147-54df-4f98-88e9-d567a8a014f9,I'm looking for new opportunities. 🥖,not bully
7f36bfed-b7ae-4b44-be14-f3156d4705cc,Just disappear already. 😠,bully
3a75fb0d-0b93-40e3-8a7d-cbdd104d6ea2,I'm focused on my goals. 😇,not bully
f42c92f4-7d4b-48c1-8263-a54973754a11,This could have been avoided. 🔗,bully
bc1b1df1-2646-47c3-af3e-c3af1891584d,Couldn't have done it better myself. ❤️,bully
a85c502d-2195-4f92-a296-171ae01f1df7,"Wow, impressive work. Truly. 🫙",bully
e226d6f0-f7c5-49b5-a4c4-d9c3d11069cb,Such a thoughtful gift. 💖,not bully
81ab73ee-79c6-4183-9506-155ff9cae658,Your effort is truly appreciated. 🥑,not bully
d6a1dcb0-530e-4a05-b382-2a0100ae1d07,I loathe everything about you. 🚫,bully
8f221074-6360-4bf9-ab93-96cf361c3532,I applaud your... effort. 🧀,bully
2b74ca13-7a11-4ac2-8dfc-86003ae85528,You've really set a new standard. 🌽,bully
fc6f043f-1ca8-4fb2-9a05-5ae8b652db35,You're pathetic and weak. 💬,bully
16bec9e2-832b-4055-bf5c-92da2b5ebb9b,Wishing you all the best! 🔥,not bully
43fa616e-e216-4852-bb50-1f049a6f0f9b,Go cry about it. 😱,bully
